SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
600552.SH,600552,凯盛科技,10002622,通用,2009-12-31 00:00:00,年报,2009年报,058001001,2011-02-01 00:00:00,2011-02-01 00:00:00,CNY,589119685.17,0.5637043026,589119685.17,0.5637043026,,,,,,,,,,,567570320.93,-8.1728882263,488141479.4,-6.9036459448,,,,,,,,,,,,,,,,,,,2609342.33,53.4709176153,18828000.81,4.402159334,32180145.63,-11.2496826132,,,26205026.63,-19.9462542395,,,,,-393673.87,-107.8453764384,,,,,,,31931.69,168.0950952161,31931.69,168.0950952161,,,,,,,,,,,,,,,,,21581295.93,166.7835926094,1604239.65,-95.6960689772,,,115627.07,-86.3501259803,94303.37,-76.7867713448,,,,,23069908.51,461.1117243422,274827.56,-2.472271616,,,,,,,22795080.95,495.2231010333,,,,,,,20093424.96,793.7204838684,2701655.99,70.8416217669,18887280.7,155.8492167341,,,,,0.17,750.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22795080.95,495.2231010333,20093424.96,793.7204838684,2701655.99,70.8416217669,,,0.0,,,,0.0,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2009-09-30 00:00:00,三季报,2009三季报,058001001,2010-10-29 00:00:00,2010-10-29 00:00:00,CNY,392837429.71,-13.1639094852,392837429.71,-13.1639094852,,,,,,,,,,,394015036.57,-13.7224543732,339708280.33,-12.728571024,,,,,,,,,,,,,,,,,,,1347799.08,10.1669050185,13975236.41,-2.2537886296,25976953.21,-7.2946155249,,,17306081.99,-27.5485478026,,,,,-4299314.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1177606.86,72.5729209722,966333.7,-0.6080184737,,,111057.07,-73.198349944,,,,,,,-322330.23,91.3716552081,21332.1,-98.8223181566,,,,,,,-343662.33,93.8046229916,,,,,,,-2505039.32,67.2664597184,2161376.99,2.6419499523,-3360315.95,57.0818720755,,,,,-0.0214,67.2782874618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-343662.33,,-2505039.32,,2161376.99,,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2009-06-30 00:00:00,中报,2009中报,058001001,2010-07-28 00:00:00,2010-07-28 00:00:00,CNY,239809675.66,-19.4441278776,239809675.66,-19.4441278776,,,,,,,,,,,257018188.62,-11.8177399177,222904877.69,-9.9504086959,,,,,,,,,,,,,,,,,,,599554.12,-9.4585607796,8655377.97,-4.5180994459,18032261.62,0.2735635214,,,11125431.67,-31.3947062677,,,,,-4299314.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17208512.96,-376.1697867557,1677804.08,134.8406192885,,,34108.95,860.8154929577,,,,,,,-15564817.83,-324.211363168,21332.1,-98.2704374942,,,,,,,-15586149.93,-373.027005597,,,,,,,-16477998.14,-504.7908747126,891848.21,-45.549429068,-17700567.21,-586.1213775863,,,,,-0.1408,-504.5977011494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15586149.93,,-16477998.14,,891848.21,,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2009-03-31 00:00:00,一季报,2009一季报,058001001,2010-04-21 00:00:00,2010-04-21 00:00:00,CNY,104344250.56,-31.1504440077,104344250.56,-31.1504440077,,,,,,,,,,,123024827.64,-14.8613103644,107979066.41,-12.2445526343,,,,,,,,,,,,,,,,,,,237680.48,-52.6686574944,4346609.43,10.8000564476,9105235.67,1.963548752,,,5655550.1,-30.1689522384,,,,,-4299314.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18680577.08,-364.797248473,413856.08,-32.6454059512,,,10700.0,303.7735849057,,,,,,,-18277421.0,-338.4073950384,0.0,-100.0,,,,,,,-18277421.0,-359.4784693191,,,,,,,-17571235.47,-386.3448390882,-706185.53,-177.815146783,-17854443.29,-409.5871212736,,,,,-0.1502,-386.641221374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18277421.0,,-17571235.47,,-706185.53,,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2008-12-31 00:00:00,年报,2008年报,058001001,2010-02-26 00:00:00,2010-02-26 00:00:00,CNY,585817407.24,3.2380453747,585817407.24,3.2380453747,,,,,,,,,,,618085780.95,14.2465136365,524340060.74,17.1997269013,,,,,,,,,,,,,,,,,,,1700219.41,-27.7852456603,18034110.53,-13.363791614,36259189.35,17.5856651801,,,32734291.67,-0.0136681387,,,,,5017909.25,-27.0121008445,,,,,,,-46892.79,-144.4481421801,-46892.79,-144.4481421801,,,,,,,,,,,,,,,,,-32315266.5,-221.7688409022,37273823.43,937.935780999,,,847092.58,-30.6879286206,406248.4,485.1043160489,,,,,4111464.35,-85.7770295455,281794.28,357.2327926436,,,,,,,3829670.07,-86.8018693161,,,,,,,2248289.63,-90.9151171156,1581380.44,-62.9581340434,-33818344.83,-254.2329987197,,,,,0.02,-90.4761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3829670.07,,2248289.63,,1581380.44,,,,0.0,,,,0.0,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2008-09-30 00:00:00,三季报,2008三季报,058001001,2009-10-24 00:00:00,2009-10-24 00:00:00,CNY,452389585.23,17.850846776,452389585.23,17.850846776,,,,,,,,,,,456683177.19,26.8862031267,389254861.89,28.7617747021,,,,,,,,,,,,,,,,,,,1223415.58,-16.0339929655,14297471.19,29.5126054594,28020975.65,22.7080677779,,,23886452.88,7.2229727257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4293591.96,-117.9268178677,972245.13,-60.3183529294,,,414366.54,,,,,,,,-3735713.37,-114.1500129176,1811363.58,-16.4141237111,,,,,,,-5547076.95,-122.8899222437,,,,,,,-7652821.23,-135.6277865594,2105744.28,-23.5327227799,-7829595.82,-139.4462195205,,,,,-0.0654,-135.6209150327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2008-06-30 00:00:00,中报,2008中报,058001001,2009-08-22 00:00:00,2009-08-22 00:00:00,CNY,297693599.91,19.8079752271,297693599.91,19.8079752271,,,,,,,,,,,291462464.65,22.0879538907,247535690.57,22.5202567959,,,,,,,,,,,,,,,,,,,662187.53,4.1340404265,9064941.02,-6.0185479994,17983066.51,29.0863064551,,,16216579.02,29.9133709675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6231135.26,-36.0519759324,714443.73,0.6926835148,,,3550.0,,,,,,,,6942028.99,-33.591921885,1233381.27,-21.1621286518,,,,,,,5708647.72,-35.7795157467,,,,,,,4070743.48,-41.61538972,1637904.24,-14.5522940719,3641182.64,-43.9279382302,,,,,0.0348,-41.610738255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2008-03-31 00:00:00,一季报,2008一季报,058001001,2009-04-29 00:00:00,2009-04-29 00:00:00,CNY,151553991.97,31.0827200647,151553991.97,31.0827200647,,,,,,,,,,,144499320.07,30.7684710701,123045428.69,31.2839330588,,,,,,,,,,,,,,,,,,,502162.98,389.2273204208,3922930.7,-21.3172386409,8929892.87,40.5402004556,,,8098904.83,51.8617550217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7054671.9,37.8689127182,614443.73,1980.8187832005,,,2650.0,,,,,,,,7666465.63,48.9654979379,622559.04,-33.2202823282,,,,,,,7043906.59,67.1464309808,,,,,,,6136389.79,101.9932322016,907516.8,-22.8495225349,5767178.95,,,,,,0.0524,101.5384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2007-12-31 00:00:00,年报,2007年报,058001001,2009-03-06 00:00:00,2009-03-06 00:00:00,CNY,567443334.59,22.162419504,567443334.59,22.162419504,,,,,,,,,,,541010628.05,4.8060386367,447390172.83,5.7118650657,,,,,,,,,,,,,,,,,,,2354393.4,391.8014891116,20815904.65,-3.0778095454,30836402.8,-11.4755201201,,,32738766.45,35.245896423,,,,,6874987.92,-42.6554115209,,,,,,,105500.0,1105.7142857143,105500.0,,,,,,,,,,,,,,,,,,26538206.54,151.3371860281,3591149.29,72.5412215241,,,1222142.93,-90.2712595731,69431.79,,,,,,28907212.9,146.4934646372,-109548.35,-315.0294185482,,,,,,,29016761.25,146.6314491993,,,,,,,24747590.68,136.1541998123,4269170.57,-31.4121128891,21926789.41,137.3205609193,,,,,0.21,135.593220339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2007-09-30 00:00:00,三季报,2007三季报,058001001,2008-10-30 00:00:00,2008-10-30 00:00:00,CNY,383866215.31,4.2959410669,383866215.31,4.2959410669,,,,,,,,,,,359915551.05,-9.0500081262,302306226.2,-12.2339603425,,,,,,,,,,,,,,,,,,,1457036.75,518.7935605133,11039443.72,-30.5539222096,22835479.49,19.7348858298,,,22277364.89,38.5415684204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23950664.26,186.5722685746,2450112.84,391.0745380539,,,,,,,,,,,26400777.1,193.3455946234,2167068.96,93.2961653375,,,,,,,24233708.14,182.4165208212,,,,,,,21479923.31,160.9981470727,2753784.83,-52.6036012921,19848786.31,153.6765771424,,,,,0.1836,161.2,0.1836,161.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2007-06-30 00:00:00,中报,2007中报,058001001,2008-08-16 00:00:00,2008-08-16 00:00:00,CNY,248475612.2,9.8408447779,248475612.2,9.8408447779,,,,,,,,,,,238731549.97,-4.0652161134,202036542.4,-6.2765728283,,,,,,,,,,,,,,,,,,,635899.2,307.1468675167,9645457.51,-2.8587968769,13931041.18,10.1832788986,,,12482609.68,18.2963154996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9744062.23,143.0681028972,709528.94,89.9211218417,,,,,,,,,,,10453591.17,145.727797914,1564452.78,0.5817704327,,,,,,,8889138.39,136.4072042465,,,,,,,6972288.52,124.9600468995,1916849.87,-45.5118131298,6493755.58,121.567439825,,,,,0.0596,124.9581239531,0.0596,124.9581239531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2007-03-31 00:00:00,一季报,2007一季报,058001001,2008-04-30 00:00:00,2008-04-30 00:00:00,CNY,115617063.71,7.1158207918,115617063.71,7.1158207918,,,,,,,,,,,110500122.0,-14.0389761828,93724666.7,-16.6313318129,,,,,,,,,,,,,,,,,,,102644.1,23.5510950759,4985756.26,19.0461224105,6353977.61,0.7367918725,,,5333077.33,-3.842178595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116941.71,124.8271373284,29528.94,-73.5958558044,,,0.0,-100.0,,,,,,,5146470.65,124.9217553989,932257.67,44.3169393426,,,,,,,4214212.98,119.7882949805,,,,,,,3037918.51,113.5857079363,1176294.47,10.4873772063,,,,,,,0.026,114.2857142857,0.026,114.2857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2006-12-31 00:00:00,年报,2006年报,058001001,2008-03-01 00:00:00,2008-03-01 00:00:00,CNY,464499096.28,16.6925095599,464499096.28,16.6925095599,,,,,,,,,,,516201771.47,7.9052447926,423216611.07,8.4405418932,,,,,,,,,,,,,,,,,,,478728.4,-44.5753137092,21476923.45,19.484871716,34833757.67,-30.02379056,,,24206846.43,24.1931816012,,,,,11988904.45,,,,,,,,8750.0,100.8876916921,,,,,,,,,,,,,,,,,,,-51693925.19,36.1868403357,2081328.31,16.5993763954,,,12562190.75,-11.7361708297,,,,,,,-62174787.63,33.2471507749,50945.75,-43.7186919464,,,,,,,-62225733.38,33.2573176624,,,,,,,-68450113.15,30.4265360079,6224379.77,20.7894751156,-58752571.96,38.1946840001,,,,,-0.59,29.8370793198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2006-09-30 00:00:00,三季报,2006三季报,058001001,2007-10-27 00:00:00,2007-10-27 00:00:00,CNY,368054798.09,7.6349646733,368054798.09,7.6349646733,,,,,,,,,,,395729063.45,11.4381783736,344445559.33,13.2446204925,,,,,,,,,,,,,,,,,,,235464.11,-72.4810605777,15896425.07,29.0410758826,19071701.06,-11.739786616,,,16079913.88,-0.5398369053,,,,,,,,,,,,,8750.0,,,,,,,,,,,,,,,,,,,,-27665515.36,-107.9783290393,498928.91,969.7189733008,,,1116244.9,-0.4998482599,,,,,,,-28282831.35,-101.1105464833,1121113.27,-41.5067230655,,,,,,,-29403944.62,-84.0049015083,,,,,,,-35214058.69,-85.3559412147,5810114.07,92.5093233483,-36978487.39,-99.0825208224,,,,,-0.3,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2006-06-30 00:00:00,中报,2006中报,058001001,2007-07-28 00:00:00,2007-07-28 00:00:00,CNY,226214221.77,-0.6256802393,226214221.77,-0.6256802393,,,,,,,,,,,248847748.75,11.2476304596,215566746.22,10.2323765081,,,,,,,,,,,,,,,,,,,156184.23,-77.0935362271,9929316.5,21.0947769192,12643516.62,3.9263829887,,,10551985.18,48.9513385443,,,,,,,,,,,,,8750.0,,,,,,,,,,,,,,,,,,,,-22624776.98,-711.0961537607,373591.38,854.4728919356,,,609288.0,-44.8715897141,,,,,,,-22860473.6,-964.5346088971,1555403.9,79.9406206696,,,,,,,-24415877.5,-1471.7913680494,,,,,,,-27933795.75,-6923.064949341,3517918.25,156.697831101,-30109070.12,-3111.9900332563,,,,,-0.2388,-6922.8571428571,-0.2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2006-03-31 00:00:00,一季报,2006一季报,058001001,2007-04-28 00:00:00,2007-04-28 00:00:00,CNY,107936496.08,-2.9790627176,107936496.08,-2.9790627176,,,,,,,,,,,128546772.82,17.1755164578,112421931.09,16.644403051,,,,,,,,,,,,,,,,,,,83078.26,-77.6820064715,4188087.91,-1.9110899654,6307504.43,17.6645958975,,,5546171.13,66.9576016306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20610276.74,-1379.9666214526,111834.49,185.721231278,,,152072.0,65541.6454439505,,,,,,,-20650514.25,-1346.1619093564,645979.38,81.0418929179,,,,,,,-21296493.63,-1737.7921838011,,,,,,,-22361135.13,-2255.3320970683,1064641.5,305.0570655068,-22281133.9,,,,,,-0.182,,-0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2005-12-31 00:00:00,年报,2005年报,058001001,2007-04-28 00:00:00,2007-04-28 00:00:00,CNY,398053909.4,-11.9347316043,398053909.4,-11.9347316043,,,,,,,,,,,478384319.93,16.3452704686,390275263.92,11.4925834915,,,,,,,,,,,,,,,,,,,863745.8,-51.8519164109,17974596.4,-1.0109647569,49779429.25,92.408009703,,,19491284.56,27.3393552734,,,,,,,,,,,,,-985702.59,,,,,,,,,,,,,,,,,,307861.12,-55.0173403825,-81008252.0,-295.1689827054,1785025.25,292.683840369,,,14232546.75,15004.7878279105,,,,,314000.0,1130.7296737547,-93141773.5,-322.3347589555,90519.84,-98.883760361,,,0.0,,,,-93232293.34,-375.97213179,,,,,,,-98385374.57,-444.5822661867,5153081.23,-1.4924994947,-95060709.6,-444.4397933301,,,,,-0.8409,-404.784342153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,带强调事项段的无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2005-09-30 00:00:00,三季报,2005三季报,058001001,2006-10-21 00:00:00,2006-10-21 00:00:00,CNY,341947246.61,2.2385835945,341947246.61,2.2385835945,,,,,,,,,,,355110850.9,15.9025373001,304160637.24,14.0416340489,,,,,,,,,,,,,,,,,,,855643.84,-22.9609623689,12318887.58,-5.0926628604,21608491.9,34.2494564574,,,16167190.34,70.3432462822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-138510.16,-130.0824378601,-13302114.45,-146.6200324791,46641.12,-84.6706440088,,,1121852.46,235.0124762273,,,,,314000.0,,-14063325.79,-149.3407864199,1916653.21,-69.5812939134,,,0.0,,,,-15979979.0,-171.9769194237,,,,,,,-18998073.9,-205.8968009589,3018094.9,-29.1752283117,-18574452.06,-203.4172797595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2005-06-30 00:00:00,中报,2005中报,058001001,2006-08-17 00:00:00,2006-08-17 00:00:00,CNY,227638510.95,11.6577116809,227638510.95,11.6577116809,,,,,,,,,,,223688134.05,19.2071594102,195556653.18,19.7849136568,,,,,,,,,,,,,,,,,,,681834.75,4.3154867679,8199624.09,6.5982590552,12165839.18,27.058339728,,,7084182.85,9.5037287716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-248050.05,-176.7631221432,3702326.85,-77.6271591867,39141.12,9664.5303729575,,,1105215.98,247.7490340444,,,,,8000.0,,2644251.99,-83.7085212223,864398.43,-75.3773238277,,,0.0,,,,1779853.56,-86.0077829133,,,,,,,409402.46,-95.9841578904,1370451.1,-45.7381626231,999640.43,-90.3948665732,,,,,0.0035,-95.9770114943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2005-03-31 00:00:00,一季报,2005一季报,058001001,2006-04-28 00:00:00,2006-04-28 00:00:00,CNY,111250724.95,14.6170440028,111250724.95,14.6170440028,,,,,,,,,,,109704464.47,25.9054889055,96380047.52,31.0620929836,,,,,,,,,,,,,,,,,,,372247.89,-2.7029852017,4269685.44,15.106111215,5360579.69,49.9989000337,,,3321903.93,-43.9720365691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63959.38,-57.5841287768,1610219.86,-84.0277904607,39141.12,16007.4567901235,,,231.67,,,,,,8000.0,,1657129.31,-83.562879042,356812.1,-85.4547591639,,,0.0,,,,1300317.21,-82.954502236,,,,,,,1037479.8,-83.8611361787,262837.41,-78.097832324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2004-12-31 00:00:00,年报,2004年报,058001001,2006-04-28 00:00:00,2006-04-28 00:00:00,CNY,451998746.67,49.1407227345,451998746.67,49.1407227345,,,,,,,,,,,411176421.7,47.6532718206,350045941.8,43.1378667453,,,,,,,,,,,,,,,,,,,1793935.99,60.8987495219,18158169.09,57.5938132206,25871807.17,68.3532736145,,,15306567.65,158.6418541978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684399.55,8.4656445226,41506724.52,64.4681450513,454570.59,517.3768884283,,,94225.4,17993.824410477,,,,,25513.32,,41892583.03,65.5176024776,8109355.45,41.8855161238,,,0.0,,,,33783227.58,72.4106833169,,,,,,,28552071.37,73.5589588607,5231156.21,66.4017564706,27598643.2,68.2643805492,,,,,0.2759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
